Village_Name,Gram_Panchayat,Tehsil,District,State,Water_Scarcity_Index,Groundwater_Level,Soil_Moisture_Index,Rainfall_Category,Drought_Prone,Flood_Prone,Forest_Cover_percent,Forest_Density,NTFP_Potential_Index,Soil_Erosion_Risk,Land_Slope_Degree,Elevation_m,Distance_Road_km,Distance_Market_km,Distance_Town_km,Terrain_Difficulty,Tap_Water_Coverage_percent,FHTC_percent,Primary_Drinking_Source,Sanitation_Coverage_percent,Electricity_Coverage_percent,Hours_Electricity_per_Day,Road_Connectivity_Status,PMGSY_Road_Completed,Distance_Primary_School_km,Distance_Secondary_School_km,School_in_Village,Literacy_Rate_percent,Female_Literacy_Rate_percent,Distance_Health_Subcenter_km,Distance_PHC_km,Immunization_Rate_percent,Total_Households,Total_Population,ST_Population_percent,PVTG_Flag,Female_Headed_HH_percent,Landless_HH_percent,Migration_Rate_percent,Wage_Labour_Dependence_percent,Agriculture_Dependence_percent,NTFP_Dependence_percent,Avg_Agricultural_Productivity,Rural_Poverty_Rate_percent,Unemployment_Rate_percent,SHG_Presence,Number_of_SHGs,PMAY_Completed_Houses_percent,Kutcha_Houses_percent,JJM_Coverage_percent,JJM_Projects_in_Progress,MGNREGA_Persondays_Last_Year,MGNREGA_Assets_Created_Count,SHG_Count,Village_Covered_under_NRLM,DAJGUA_Completed_Count,DAJGUA_Status,Climate_Vulnerability_Score,Disaster_History_Score,Forest_Fire_Incidents_5yrs,Malnutrition_Risk_Index,Water_Quality_Risk
Village_8099,GP Pushparajgarh,Niwas,Dindori,Madhya Pradesh,83.33,Shallow,89.16,High,Yes,No,34.23,Moderate,51.01,Medium,7.09,942.99,17.31,28.53,2.36,Difficult,47.58,42.35,Handpump,35.59,34.34,3.32,Poor,No,4.24,5.81,No,44.82,60.35,9.9,10.98,60.76,375,11690,51.91,Yes,1.25,11.11,4.34,43.72,13.95,91.89,Medium,47.14,12.53,No,51,10.53,48.77,37.84,4,15275,64,22,Yes,16,Not Started,6.49,43.65,9,75.65,High
Village_8100,GP Pati,Pati,Anuppur,Odisha,53.92,Shallow,41.52,Medium,No,No,12.38,Open,77.32,High,28.11,812.22,8.81,33.13,29.18,Easy,46.74,11.19,Spring,91.85,72.96,13.09,Good,Yes,5.58,9.89,No,56.31,34.68,18.57,20.42,90.78,643,3934,29.37,Yes,11.43,15.35,20.11,15.51,99.62,54.33,Medium,50.0,15.66,No,40,63.54,53.92,73.35,4,32291,29,0,No,1,In Progress,6.55,53.31,15,78.7,High
Village_8101,GP Pati,Bajag,Alirajpur,Chhattisgarh,64.91,Shallow,99.9,Medium,No,Yes,31.86,Dense,64.49,Low,12.43,158.76,10.67,35.64,35.82,Easy,26.79,72.41,Handpump,53.9,63.07,11.41,Poor,No,3.43,2.84,Yes,47.18,53.81,12.61,13.61,86.97,134,4725,18.69,No,5.07,55.87,27.31,15.53,64.53,80.05,Medium,47.26,11.0,Yes,33,14.33,12.47,18.05,9,7939,59,37,No,10,Not Started,28.39,87.0,21,76.7,High
Village_8102,GP Niwas,Ghughri,Sheopur,Odisha,2.6,Medium,56.72,Low,Yes,Yes,19.11,Open,79.94,Low,13.85,916.35,0.45,33.83,26.16,Moderate,81.66,10.38,Tap,8.31,20.36,17.94,Poor,No,5.62,9.11,Yes,77.71,64.99,4.2,26.2,74.88,480,10726,82.08,Yes,3.52,4.03,14.75,16.03,65.78,12.81,High,34.03,6.5,No,20,6.87,35.02,10.74,4,48157,22,30,No,6,In Progress,40.98,67.18,19,30.74,Medium
Village_8103,GP Pati,Ghughri,Jhabua,Chhattisgarh,29.05,Shallow,81.62,Medium,Yes,Yes,65.09,Open,48.09,High,9.69,996.39,19.5,5.71,20.75,Moderate,44.52,2.33,Tap,69.74,60.28,0.59,Good,No,9.29,19.98,Yes,28.11,67.85,12.58,29.62,40.26,772,13346,65.74,Yes,2.18,42.72,22.19,93.37,45.61,19.37,Medium,58.8,1.5,Yes,21,83.76,11.97,55.38,0,24793,86,33,No,2,Not Started,0.97,61.84,24,4.75,Low
Village_8104,GP Pati,Niwas,Barwani,Odisha,36.4,Deep,74.01,High,Yes,Yes,47.02,Dense,34.17,High,1.07,120.32,6.25,24.53,28.62,Difficult,67.69,60.58,Spring,86.96,62.9,10.82,Poor,No,3.44,0.09,No,76.88,52.73,1.1,17.69,35.22,956,5837,41.86,Yes,35.72,0.57,17.13,78.3,60.88,12.86,Medium,1.38,4.96,No,29,71.22,30.78,29.76,2,8957,86,40,Yes,16,Not Started,87.8,41.95,22,36.6,High
Village_8105,GP Pushparajgarh,Bajag,Barwani,Chhattisgarh,79.47,Medium,54.01,High,Yes,No,54.12,Dense,30.34,Medium,14.84,803.78,22.09,13.82,7.99,Difficult,28.12,65.36,Tap,72.5,30.65,14.99,Good,Yes,5.2,16.86,No,67.31,83.9,2.33,26.27,84.84,909,4691,69.27,No,23.01,28.92,14.63,57.88,54.57,56.93,High,5.73,28.02,No,50,78.5,50.76,16.86,7,10629,63,7,No,5,Completed,85.27,56.0,3,72.64,Medium
Village_8106,GP Pushparajgarh,Ghughri,Anuppur,Odisha,57.93,Shallow,25.0,Medium,Yes,No,13.36,Moderate,1.94,Low,33.7,1317.13,15.0,29.76,23.04,Difficult,84.52,79.11,None,90.49,90.99,17.04,Poor,No,2.06,17.22,No,53.6,30.18,11.92,7.5,68.08,102,3343,37.89,No,11.58,27.55,5.65,74.66,91.93,4.52,Medium,68.94,10.73,Yes,41,87.58,18.67,63.93,2,2941,61,16,No,7,Completed,66.09,89.52,2,96.29,Medium
Village_8107,GP Ghughri,Pati,Barwani,Jharkhand,30.86,Medium,49.63,Medium,Yes,Yes,58.59,Moderate,86.28,High,23.97,796.28,24.83,21.9,11.59,Easy,84.32,46.52,Spring,40.72,75.18,3.39,Moderate,Yes,0.37,4.89,Yes,64.86,27.63,10.51,2.32,37.37,106,7181,52.99,No,15.15,10.21,10.84,91.1,87.57,75.09,Medium,52.46,15.59,No,33,4.64,21.3,78.32,2,36281,47,49,No,13,Completed,42.24,8.48,9,2.97,Low
Village_8108,GP Ghughri,Sendhwa,Umaria,Jharkhand,75.77,Shallow,92.91,Low,No,Yes,2.32,Moderate,83.04,Low,23.07,706.73,7.32,18.8,13.09,Difficult,34.73,17.54,Handpump,27.62,6.38,10.18,Poor,No,8.8,17.41,No,69.93,62.29,9.16,12.5,66.19,682,9646,34.27,Yes,4.88,2.44,2.37,9.05,76.2,63.53,Low,47.13,38.37,No,5,39.28,28.47,20.79,3,19288,58,11,No,19,Not Started,83.07,72.5,1,77.9,High
Village_8109,GP Ghughri,Bajag,Dindori,Odisha,53.4,Medium,77.92,Low,Yes,Yes,59.2,Moderate,83.23,High,3.49,1493.14,7.94,32.96,25.8,Moderate,23.65,82.33,Spring,84.7,60.98,7.07,Good,Yes,9.44,11.39,Yes,21.93,34.67,16.16,0.56,32.67,916,11196,20.4,No,39.79,2.0,22.31,36.9,8.41,53.7,Medium,9.23,3.29,No,45,1.56,14.05,76.71,1,29888,70,42,No,16,In Progress,45.43,25.92,2,81.2,Low
Village_8110,GP Niwas,Bajag,Dindori,Jharkhand,26.29,Shallow,91.92,High,No,Yes,16.63,Dense,13.65,High,18.17,1115.97,6.78,3.18,4.78,Easy,72.93,91.58,Handpump,93.74,45.24,20.31,Good,Yes,9.51,9.49,Yes,52.0,56.03,12.61,7.69,56.07,270,7403,1.46,No,15.53,23.26,12.53,82.35,42.97,99.69,Medium,29.36,37.1,Yes,3,37.63,13.11,25.73,4,21519,66,37,No,7,Not Started,85.09,82.84,14,34.14,Low
Village_8111,GP Ghughri,Bajag,Mandla,Telangana,79.38,Medium,93.64,High,Yes,No,63.59,Moderate,7.46,Low,0.01,1354.7,10.47,34.01,8.89,Easy,91.74,7.36,None,72.74,3.9,1.02,Poor,Yes,2.8,6.92,No,89.02,73.65,5.87,5.64,64.96,297,3353,85.55,Yes,13.2,28.61,24.09,78.46,33.54,93.73,High,25.43,31.57,Yes,35,76.74,6.36,88.56,1,28417,90,44,No,10,Completed,67.64,30.9,17,1.59,High
Village_8112,GP Niwas,Sendhwa,Jhabua,Odisha,32.42,Deep,57.33,High,Yes,Yes,27.92,Dense,59.53,High,20.91,383.54,7.19,23.31,5.98,Moderate,44.55,46.13,None,35.07,66.42,21.54,Poor,Yes,0.95,18.93,Yes,47.15,60.03,1.52,6.27,42.67,521,14918,21.83,No,32.43,5.96,8.47,81.48,88.91,1.16,Medium,8.73,16.57,No,43,61.49,30.94,11.1,9,22222,81,42,Yes,2,Not Started,76.67,64.58,1,93.05,High
Village_8113,GP Jobat,Bajag,Umaria,Chhattisgarh,12.14,Deep,31.58,Medium,No,Yes,75.29,Open,80.46,High,8.51,1044.47,21.29,9.49,2.29,Easy,61.41,79.45,Spring,41.56,28.78,16.13,Moderate,No,2.29,1.86,No,38.15,35.21,12.65,15.14,85.06,367,11979,56.94,Yes,16.5,68.22,13.7,95.97,24.77,55.47,Medium,13.42,21.34,Yes,53,95.51,26.47,20.52,6,7263,46,11,Yes,19,In Progress,79.17,96.9,8,27.65,Medium
Village_8114,GP Pushparajgarh,Pati,Jhabua,Odisha,45.42,Deep,72.31,Low,Yes,No,29.83,Moderate,26.96,High,18.09,353.41,14.88,2.94,57.04,Difficult,13.59,91.63,Tap,54.61,4.85,9.95,Moderate,No,7.58,19.43,No,42.72,17.59,10.85,3.95,36.19,584,13519,50.23,Yes,13.8,32.83,1.34,78.23,75.79,16.09,High,51.69,8.87,Yes,19,5.1,30.34,37.78,5,44301,41,41,No,11,Not Started,78.5,99.34,6,54.15,Low
Village_8115,GP Pushparajgarh,Ghughri,Umaria,Madhya Pradesh,61.83,Medium,92.89,Low,No,Yes,13.69,Open,49.71,High,7.93,1150.39,6.96,25.3,57.21,Easy,68.72,42.74,Handpump,30.7,2.15,7.33,Poor,Yes,6.01,12.79,No,61.17,13.92,15.35,27.28,49.63,253,13431,39.3,No,10.21,52.79,17.81,54.89,67.05,51.62,Low,64.75,39.45,No,2,72.7,1.17,31.4,3,24144,15,3,No,9,In Progress,96.54,30.73,4,68.82,High
Village_8116,GP Ghughri,Bajag,Barwani,Madhya Pradesh,89.22,Medium,26.9,Medium,No,No,39.79,Open,55.33,High,13.56,1364.95,14.28,1.94,49.98,Difficult,14.26,64.36,Tap,33.53,77.14,8.41,Moderate,Yes,2.64,9.29,Yes,75.79,71.85,15.51,11.96,50.19,523,8215,82.68,No,4.5,24.23,25.05,5.53,97.66,61.03,Low,32.1,10.73,Yes,32,38.58,29.41,99.22,0,7108,16,1,Yes,5,In Progress,38.46,90.86,7,61.82,High
Village_8117,GP Pushparajgarh,Pali,Umaria,Chhattisgarh,0.22,Shallow,78.43,High,Yes,Yes,12.64,Open,21.15,Medium,12.95,453.31,7.78,7.79,56.61,Moderate,41.05,22.28,Tap,72.46,2.9,22.1,Poor,No,7.19,2.51,Yes,35.98,62.03,19.08,8.77,53.44,229,4923,5.08,No,34.13,42.85,19.2,70.89,42.64,38.47,High,44.9,16.82,Yes,50,81.93,11.82,57.52,1,28112,40,15,No,15,Not Started,77.71,56.72,6,10.32,Low
Village_8118,GP Ghughri,Niwas,Jhabua,Chhattisgarh,17.97,Shallow,40.21,Medium,Yes,No,52.23,Moderate,38.07,High,7.29,931.74,2.94,26.09,3.72,Difficult,91.14,59.62,None,52.31,27.16,4.01,Moderate,No,2.15,13.32,No,55.95,27.67,2.9,8.9,98.77,576,10225,28.39,No,33.16,60.6,9.63,24.25,95.29,64.58,Medium,19.54,22.14,Yes,47,32.96,15.9,38.95,6,46692,75,4,No,2,In Progress,89.75,78.94,4,3.36,High
Village_8119,GP Niwas,Pati,Dindori,Jharkhand,80.95,Deep,17.57,Low,No,Yes,51.13,Open,55.83,High,33.93,460.02,17.03,12.04,10.58,Moderate,18.6,81.06,Spring,84.98,38.24,16.33,Moderate,No,7.01,0.72,Yes,68.11,58.72,6.52,12.21,33.22,868,3660,50.75,No,22.79,39.09,11.61,56.56,8.83,58.56,Medium,11.04,5.55,No,18,6.79,13.84,29.65,3,20541,75,41,Yes,8,In Progress,30.89,95.68,3,66.53,Low
Village_8120,GP Bajag,Ghughri,Sheopur,Telangana,44.75,Medium,28.94,High,Yes,Yes,73.32,Moderate,39.47,High,30.22,103.47,24.83,17.28,40.55,Difficult,83.14,85.78,Handpump,85.25,16.98,0.07,Good,No,2.04,18.89,No,55.08,78.51,11.64,0.33,30.36,95,8865,42.39,Yes,36.33,65.53,28.88,21.93,79.57,55.71,High,68.61,12.24,Yes,35,80.89,57.14,3.37,0,21476,66,12,No,1,In Progress,39.6,45.12,12,4.34,Medium
Village_8121,GP Ghughri,Pali,Dindori,Odisha,5.13,Medium,41.14,Medium,No,No,20.44,Open,55.75,Medium,33.16,1443.48,10.0,3.73,45.83,Moderate,49.93,1.33,None,18.77,33.05,23.8,Moderate,No,6.79,16.92,Yes,24.09,23.49,12.81,24.18,74.57,312,3967,34.64,No,12.46,0.84,3.66,54.09,21.26,51.38,High,49.52,28.85,Yes,6,99.43,1.09,80.67,3,43383,7,5,No,11,Not Started,54.43,70.6,1,21.24,Medium
Village_8122,GP Bajag,Niwas,Umaria,Chhattisgarh,49.96,Medium,56.79,Low,No,Yes,73.07,Dense,63.88,High,10.54,1025.57,17.78,15.34,28.46,Easy,41.83,95.23,Tap,81.35,10.15,17.98,Moderate,Yes,5.29,1.74,Yes,35.63,43.57,12.78,3.47,46.89,697,7176,81.15,No,30.83,13.71,19.94,75.26,12.71,17.55,Medium,58.86,20.72,Yes,51,0.66,38.33,72.1,1,48389,18,18,No,7,In Progress,95.29,25.83,14,3.93,Low
Village_8123,GP Ghughri,Jobat,Sheopur,Jharkhand,22.45,Deep,9.55,High,Yes,No,8.61,Open,62.77,Low,3.18,1288.23,7.66,2.46,59.51,Moderate,46.99,73.99,Handpump,40.74,13.87,9.38,Poor,No,7.74,0.96,No,62.42,12.8,18.27,24.68,47.72,250,9004,86.63,No,9.58,39.47,13.52,6.08,91.7,12.77,Low,55.07,39.11,Yes,57,67.07,1.88,74.55,0,22404,15,34,Yes,6,Not Started,6.32,89.82,17,56.57,Low
Village_8124,GP Niwas,Niwas,Barwani,Odisha,11.68,Shallow,50.52,Medium,No,Yes,50.84,Open,56.03,Medium,25.46,1400.67,1.37,12.8,25.76,Moderate,86.13,11.82,Spring,23.63,7.07,17.66,Good,No,1.69,17.25,Yes,34.64,73.88,11.04,23.1,30.84,534,5801,58.98,No,28.51,61.34,1.43,77.8,50.86,24.86,Medium,28.87,11.8,Yes,29,66.8,5.42,2.63,9,3251,75,11,No,4,Not Started,1.98,3.98,16,8.42,Medium
Village_8125,GP Niwas,Pati,Mandla,Telangana,62.69,Medium,90.91,Medium,Yes,No,62.27,Open,74.24,High,21.37,776.69,15.67,2.12,22.97,Moderate,43.22,93.64,None,21.5,94.24,19.31,Poor,No,4.54,17.96,No,42.06,79.18,11.96,11.45,97.04,993,14415,35.14,Yes,23.28,35.63,15.68,99.42,67.16,17.96,Low,47.25,28.46,No,28,21.7,49.74,57.27,9,33406,30,12,No,16,In Progress,25.66,68.47,0,1.0,Low
Village_8126,GP Pushparajgarh,Pali,Barwani,Telangana,20.56,Medium,76.54,High,No,No,20.36,Open,53.38,Medium,11.78,1155.81,9.21,12.18,28.69,Easy,35.17,57.34,Tap,24.08,46.34,21.07,Good,No,1.97,13.12,Yes,56.06,37.0,10.45,29.53,45.51,719,14520,52.15,Yes,12.12,43.44,25.15,54.71,67.8,10.79,Low,63.51,18.46,Yes,54,60.55,26.65,68.4,1,7767,23,11,Yes,9,In Progress,71.96,80.18,22,88.45,Medium
Village_8127,GP Jobat,Bajag,Mandla,Jharkhand,12.02,Shallow,82.31,Medium,No,No,13.55,Dense,61.4,Medium,8.74,1199.74,13.71,17.2,43.59,Easy,24.22,56.79,None,6.78,86.41,6.9,Good,Yes,2.86,8.68,Yes,37.21,19.34,17.28,8.45,53.44,234,4275,6.05,No,6.53,65.69,22.33,91.76,63.63,59.64,Medium,16.51,28.7,Yes,52,45.98,29.83,56.08,0,35124,87,6,No,15,In Progress,21.14,66.92,21,42.74,Low
Village_8128,GP Bajag,Jobat,Mandla,Telangana,85.13,Deep,92.8,High,Yes,Yes,27.81,Dense,3.3,High,13.37,1435.15,18.44,34.06,19.4,Easy,55.58,11.2,Tap,95.84,78.93,6.94,Moderate,No,2.38,5.11,No,27.15,13.74,7.01,2.54,36.69,941,5443,35.52,No,16.79,67.57,19.12,97.99,38.99,79.3,High,13.98,5.59,No,13,45.66,57.54,29.48,0,17530,86,9,No,8,Not Started,55.91,29.31,6,28.33,Medium
Village_8129,GP Jobat,Sendhwa,Mandla,Odisha,90.12,Medium,77.4,High,No,Yes,53.49,Moderate,57.45,Medium,6.1,765.24,11.79,14.32,4.13,Easy,4.2,63.29,Handpump,53.35,95.6,3.26,Moderate,Yes,8.92,0.43,No,57.33,32.97,2.52,12.07,62.8,829,4235,1.92,Yes,38.63,60.53,14.55,19.28,93.66,33.08,High,54.53,8.33,No,24,46.11,35.03,53.46,4,4195,77,15,Yes,9,In Progress,63.95,0.77,18,87.13,Low
Village_8130,GP Bajag,Sendhwa,Anuppur,Madhya Pradesh,1.63,Shallow,70.02,Medium,Yes,Yes,61.83,Moderate,10.17,Low,19.25,551.26,16.05,38.43,28.38,Easy,35.19,38.75,Tap,54.87,40.86,16.91,Good,No,3.68,13.83,Yes,66.15,20.05,15.23,26.45,81.62,432,14502,84.83,No,5.9,19.61,7.13,96.29,84.42,27.73,High,50.98,35.27,Yes,7,93.59,0.48,86.58,9,3064,80,31,No,14,In Progress,82.9,77.46,18,8.49,Medium
Village_8131,GP Niwas,Pati,Mandla,Odisha,77.19,Shallow,27.86,High,Yes,Yes,40.42,Dense,12.8,High,4.06,1359.23,7.62,13.71,23.48,Moderate,82.49,17.5,Tap,59.79,8.77,3.19,Poor,No,5.04,18.43,No,25.85,56.55,18.88,12.14,83.49,809,838,6.65,Yes,0.7,68.45,6.7,51.43,99.02,18.97,High,35.82,22.77,No,10,35.93,41.36,30.23,2,23973,36,48,Yes,10,Not Started,19.86,33.39,12,48.08,High
Village_8132,GP Niwas,Ghughri,Barwani,Madhya Pradesh,97.41,Medium,60.88,Medium,Yes,No,0.6,Open,45.95,High,18.92,742.91,14.05,30.64,13.0,Moderate,68.49,34.88,Tap,25.44,81.95,5.15,Moderate,Yes,0.05,1.43,No,43.27,66.38,1.62,21.78,48.08,677,6688,23.05,No,9.33,29.32,0.24,0.84,85.14,19.21,Low,64.02,18.26,Yes,54,37.54,30.06,58.5,9,24189,26,6,No,15,Not Started,79.08,25.81,15,98.11,Low
Village_8133,GP Pati,Pali,Umaria,Madhya Pradesh,66.96,Shallow,82.47,Low,Yes,Yes,51.51,Moderate,40.72,Low,4.38,846.9,8.03,11.37,4.35,Easy,90.96,61.03,Handpump,41.93,3.77,9.92,Good,Yes,2.37,10.79,Yes,22.64,38.06,14.54,28.48,86.8,806,14597,73.0,No,32.58,13.02,27.41,27.91,83.51,30.32,Medium,20.96,11.82,Yes,20,38.12,29.51,54.01,0,47191,61,21,No,1,Completed,90.28,2.66,3,18.07,High
Village_8134,GP Pati,Ghughri,Umaria,Odisha,28.91,Medium,98.17,Low,Yes,Yes,30.8,Open,6.27,Low,26.4,819.93,19.97,18.77,40.33,Difficult,36.98,97.27,Handpump,49.58,29.19,9.8,Good,No,0.49,9.12,No,55.95,46.86,4.57,0.22,43.03,907,8732,61.73,No,15.94,48.59,7.28,92.46,20.58,71.98,Low,49.81,33.72,No,41,73.28,46.69,87.29,1,46235,86,9,No,10,Not Started,66.88,9.39,20,10.87,High
Village_8135,GP Bajag,Sendhwa,Alirajpur,Jharkhand,5.9,Deep,9.59,Low,No,Yes,33.29,Moderate,68.42,Low,6.76,361.96,15.87,5.15,1.62,Easy,15.17,88.24,Spring,26.83,91.74,17.45,Moderate,Yes,1.91,17.37,No,63.62,73.93,10.26,26.09,31.54,796,8982,57.64,No,10.16,57.36,29.45,39.72,77.2,98.0,Medium,1.93,24.21,No,15,14.59,50.4,54.04,8,28397,20,6,Yes,12,Completed,77.8,9.94,7,24.68,Medium
Village_8136,GP Niwas,Jobat,Anuppur,Jharkhand,36.78,Medium,85.55,High,Yes,Yes,26.04,Open,30.83,Low,4.68,842.48,14.53,28.49,8.93,Difficult,34.81,2.46,None,56.46,1.04,0.37,Poor,No,6.09,3.58,No,69.83,51.4,15.81,24.58,66.3,320,10366,46.18,Yes,1.04,46.4,9.8,9.94,33.7,32.13,Medium,43.15,7.75,Yes,19,55.39,59.32,98.53,6,11960,0,30,Yes,8,Completed,8.35,56.73,18,55.05,High
Village_8137,GP Niwas,Bajag,Anuppur,Telangana,72.01,Shallow,13.25,Medium,Yes,No,27.32,Dense,64.24,Medium,10.71,738.08,23.9,15.21,40.16,Easy,22.2,21.9,Handpump,44.87,10.38,5.01,Moderate,No,7.52,14.59,Yes,77.77,46.38,2.64,4.89,93.14,570,720,26.58,Yes,6.66,46.54,1.54,24.61,71.34,63.09,Low,46.34,39.87,No,41,94.12,0.83,92.27,1,41334,9,12,Yes,1,In Progress,84.56,35.11,10,9.89,High
Village_8138,GP Pushparajgarh,Niwas,Anuppur,Telangana,38.69,Shallow,17.55,Medium,Yes,Yes,16.9,Moderate,77.77,Medium,0.68,1383.09,0.2,18.32,12.7,Easy,44.58,20.75,Tap,61.81,92.1,6.8,Poor,No,5.71,0.7,No,76.19,57.08,19.82,5.3,33.58,369,7102,85.69,Yes,22.87,11.87,3.03,8.19,90.4,32.65,Low,12.84,9.27,No,50,48.49,12.56,71.1,2,27093,54,17,No,11,In Progress,65.24,18.47,19,18.47,Low
Village_8139,GP Pati,Bajag,Barwani,Odisha,8.13,Shallow,16.71,Low,No,No,21.33,Moderate,62.32,Low,20.41,193.41,17.9,31.02,3.33,Easy,72.0,47.14,Spring,20.28,67.82,1.72,Poor,Yes,4.0,15.16,No,41.29,76.45,2.02,15.13,41.32,720,13407,54.19,No,8.51,50.42,7.92,17.1,10.78,83.46,High,40.61,4.81,Yes,33,67.45,29.97,98.98,4,36670,77,12,Yes,14,Completed,77.56,28.4,20,78.6,High
Village_8140,GP Pati,Bajag,Umaria,Madhya Pradesh,97.5,Medium,13.74,High,No,No,23.34,Dense,63.16,High,14.4,1302.27,18.63,6.06,51.31,Easy,59.38,64.1,Tap,40.13,44.53,3.33,Moderate,No,4.4,10.98,No,25.48,61.96,8.76,12.81,38.05,685,1194,79.48,Yes,11.3,13.21,0.91,32.27,45.77,79.64,Low,2.11,32.79,No,19,30.94,21.8,20.36,8,35086,76,24,Yes,17,In Progress,9.06,40.2,2,72.99,Low
Village_8141,GP Niwas,Pali,Jhabua,Madhya Pradesh,66.88,Shallow,60.29,Low,No,Yes,12.49,Open,57.37,Medium,22.67,1220.82,3.32,13.7,24.07,Moderate,58.63,98.71,None,1.93,27.89,14.56,Moderate,No,6.95,3.47,No,59.53,43.52,2.62,9.95,82.82,59,5601,18.48,No,33.1,66.01,27.99,13.5,44.51,11.13,Low,22.36,37.24,No,47,72.26,59.99,86.55,1,48996,46,32,No,8,Completed,40.67,96.84,20,68.0,Medium
Village_8142,GP Bajag,Sendhwa,Barwani,Madhya Pradesh,31.86,Shallow,11.88,Low,No,Yes,23.13,Open,88.99,Medium,2.17,770.87,17.3,38.94,7.98,Moderate,95.75,14.61,None,58.84,22.11,13.15,Moderate,No,0.96,9.94,No,48.67,33.31,0.81,6.98,68.57,246,9991,83.2,Yes,9.55,33.23,11.25,37.75,66.71,49.01,Low,8.22,19.57,Yes,5,28.12,19.99,32.5,2,16968,41,9,No,13,Completed,95.96,84.07,9,13.58,Medium
Village_8143,GP Jobat,Pati,Umaria,Madhya Pradesh,30.13,Shallow,54.8,Medium,No,Yes,20.92,Open,59.9,Low,13.21,1251.1,21.04,30.76,39.31,Difficult,10.77,34.56,Tap,33.51,57.2,12.49,Moderate,Yes,7.63,3.46,No,38.41,28.56,2.8,14.8,33.89,79,9986,28.82,Yes,3.24,33.22,5.53,43.02,76.6,77.53,Medium,41.1,20.38,Yes,33,62.57,42.63,81.78,2,35262,84,17,Yes,9,In Progress,75.46,53.98,4,80.11,Medium
Village_8144,GP Pushparajgarh,Ghughri,Barwani,Telangana,67.6,Shallow,59.02,High,No,No,45.08,Moderate,57.79,High,12.75,1463.57,18.14,33.4,52.39,Easy,75.9,17.24,None,29.16,33.66,2.61,Good,Yes,1.59,16.44,No,67.01,34.72,1.97,3.91,64.76,774,10754,97.71,Yes,24.57,1.2,28.37,74.8,32.49,78.79,High,42.03,23.2,No,49,79.07,36.96,42.23,0,8374,82,37,Yes,14,Completed,82.19,44.36,9,63.19,High
Village_8145,GP Pushparajgarh,Ghughri,Alirajpur,Chhattisgarh,59.51,Deep,75.16,Low,Yes,No,23.84,Dense,53.22,Low,31.91,813.78,8.86,37.17,27.56,Difficult,37.03,88.77,Spring,91.87,35.7,5.99,Good,Yes,3.69,11.14,No,73.45,70.22,4.11,20.1,67.89,561,10207,96.09,No,13.58,27.94,28.41,5.87,99.33,49.89,Low,40.9,6.9,No,44,76.89,20.89,43.92,5,31299,60,10,No,19,In Progress,37.23,80.92,8,44.63,High
Village_8146,GP Bajag,Pati,Jhabua,Jharkhand,87.19,Medium,60.91,High,No,Yes,73.04,Open,4.45,Medium,29.54,365.23,8.32,39.8,54.66,Moderate,95.18,36.87,Spring,11.72,59.34,2.98,Good,No,1.97,9.5,Yes,61.73,60.4,11.3,17.6,68.25,707,11376,81.9,No,32.94,36.76,25.34,90.5,89.8,10.44,Low,17.86,13.22,Yes,14,14.73,25.29,38.09,0,36999,2,17,Yes,10,Not Started,72.83,34.67,4,30.25,Low
Village_8147,GP Jobat,Pati,Barwani,Odisha,84.68,Medium,24.55,Medium,No,Yes,71.32,Open,15.45,Medium,28.83,910.0,7.75,38.41,47.43,Difficult,49.04,55.75,Tap,83.65,77.87,18.49,Moderate,Yes,6.74,3.5,Yes,27.53,80.35,18.18,4.11,71.65,742,2180,96.26,Yes,2.71,29.56,28.99,22.95,76.57,1.49,High,42.25,33.94,Yes,47,30.02,2.69,72.45,0,45691,17,29,No,4,In Progress,8.92,34.83,12,53.48,High
Village_8148,GP Ghughri,Niwas,Anuppur,Chhattisgarh,84.09,Deep,19.09,Low,No,No,14.05,Open,52.84,Medium,4.65,1477.62,6.53,34.24,55.47,Difficult,11.32,87.7,Spring,4.26,57.93,19.21,Moderate,No,3.21,3.8,No,48.56,33.56,13.75,14.97,67.05,952,5884,43.74,No,24.16,34.88,16.63,18.55,59.32,6.37,Low,5.98,4.76,Yes,0,38.66,8.62,55.2,8,36768,48,37,Yes,14,In Progress,55.05,4.93,7,4.67,Low
Village_8149,GP Pushparajgarh,Pali,Umaria,Chhattisgarh,22.82,Shallow,76.87,Medium,Yes,Yes,73.63,Open,48.54,High,3.15,836.57,12.76,12.47,28.05,Easy,58.35,94.71,None,95.79,99.17,22.53,Moderate,Yes,7.18,5.43,Yes,64.05,63.28,16.27,19.37,70.36,549,2854,95.38,Yes,2.21,57.75,17.35,70.12,60.89,6.38,Low,53.1,11.95,Yes,46,19.82,19.74,46.32,8,35916,10,49,No,2,Not Started,98.64,45.89,17,95.46,Low
Village_8150,GP Pushparajgarh,Pati,Barwani,Jharkhand,50.48,Shallow,63.78,Medium,No,Yes,42.42,Dense,83.24,Medium,8.37,1179.84,15.24,12.42,26.53,Moderate,55.01,14.58,None,42.93,66.69,6.56,Good,Yes,5.75,6.78,No,67.12,47.34,6.82,23.58,98.99,929,6822,35.4,No,0.22,23.69,2.13,55.18,8.33,31.7,Medium,42.55,24.1,Yes,12,28.47,51.54,99.75,9,29419,30,14,No,18,In Progress,52.58,33.09,13,10.91,Medium
